scales,wavedate,variable,mean_measurement,mean_measurement_se,ymax,ymin,groupby,subgroup,N_total
3,2021-01-16,wochentag,1.9,0.09,2.08,1.72,ag,<30,1581
3,2021-01-16,wochentag,1.16,0.05,1.26,1.05,ag,30-59,1581
3,2021-01-16,wochentag,1.1,0.07,1.24,0.96,ag,>60,1581
3,2021-01-16,kontakt,2.56,0.09,2.75,2.38,ag,<30,1582
3,2021-01-16,kontakt,2.32,0.06,2.43,2.21,ag,30-59,1582
3,2021-01-16,kontakt,2.53,0.08,2.68,2.38,ag,>60,1582
3,2021-02-13,wochentag,1.87,0.09,2.05,1.7,ag,<30,1545
3,2021-02-13,wochentag,1.13,0.05,1.23,1.03,ag,30-59,1545
3,2021-02-13,wochentag,1.03,0.07,1.17,0.89,ag,>60,1545
3,2021-02-13,kontakt,2.64,0.08,2.79,2.49,ag,<30,1547
3,2021-02-13,kontakt,2.29,0.05,2.4,2.18,ag,30-59,1547
3,2021-02-13,kontakt,2.36,0.08,2.52,2.2,ag,>60,1547
3,2021-03-13,wochentag,1.61,0.1,1.8,1.41,ag,<30,1539
3,2021-03-13,wochentag,1.09,0.05,1.19,0.98,ag,30-59,1539
3,2021-03-13,wochentag,1.03,0.07,1.16,0.9,ag,>60,1539
3,2021-03-13,kontakt,2.49,0.09,2.67,2.32,ag,<30,1543
3,2021-03-13,kontakt,2.39,0.06,2.5,2.28,ag,30-59,1543
3,2021-03-13,kontakt,2.45,0.08,2.61,2.28,ag,>60,1543
3,2021-04-16,wochentag,1.67,0.08,1.84,1.51,ag,<30,1494
3,2021-04-16,wochentag,1.1,0.05,1.21,0.99,ag,30-59,1494
3,2021-04-16,wochentag,0.98,0.08,1.13,0.84,ag,>60,1494
3,2021-04-16,kontakt,2.5,0.09,2.68,2.33,ag,<30,1492
3,2021-04-16,kontakt,2.32,0.06,2.43,2.21,ag,30-59,1492
3,2021-04-16,kontakt,2.4,0.08,2.56,2.24,ag,>60,1492
3,2021-05-22,wochentag,1.52,0.09,1.69,1.34,ag,<30,1477
3,2021-05-22,wochentag,0.99,0.05,1.09,0.89,ag,30-59,1477
3,2021-05-22,wochentag,0.88,0.07,1.03,0.74,ag,>60,1477
3,2021-05-22,kontakt,2.16,0.09,2.34,1.99,ag,<30,1474
3,2021-05-22,kontakt,1.87,0.06,1.98,1.75,ag,30-59,1474
3,2021-05-22,kontakt,2.09,0.08,2.25,1.93,ag,>60,1474
3,2021-06-26,wochentag,1.65,0.08,1.82,1.49,ag,<30,1482
3,2021-06-26,wochentag,1,0.05,1.1,0.89,ag,30-59,1482
3,2021-06-26,wochentag,0.92,0.06,1.04,0.8,ag,>60,1482
3,2021-06-26,kontakt,1.81,0.08,1.96,1.65,ag,<30,1478
3,2021-06-26,kontakt,1.54,0.05,1.64,1.43,ag,30-59,1478
3,2021-06-26,kontakt,1.63,0.08,1.78,1.48,ag,>60,1478
1,2020-03-28,lebensz,7.45,0.16,7.77,7.13,ed,primary,1528
1,2020-03-28,lebensz,7.52,0.12,7.75,7.29,ed,Lehre,1528
1,2020-03-28,lebensz,7.73,0.17,8.07,7.4,ed,secondary,1528
1,2020-03-28,lebensz,8.27,0.21,8.68,7.85,ed,tertiary,1528
1,2020-04-04,lebensz,7.45,0.17,7.77,7.13,ed,primary,1534
1,2020-04-04,lebensz,7.52,0.11,7.74,7.3,ed,Lehre,1534
1,2020-04-04,lebensz,7.52,0.17,7.85,7.19,ed,secondary,1534
1,2020-04-04,lebensz,7.34,0.25,7.83,6.84,ed,tertiary,1534
1,2020-04-11,lebensz,7.48,0.17,7.82,7.15,ed,primary,1487
1,2020-04-11,lebensz,7.56,0.11,7.77,7.34,ed,Lehre,1487
1,2020-04-11,lebensz,7.71,0.18,8.05,7.36,ed,secondary,1487
1,2020-04-11,lebensz,7.69,0.24,8.15,7.22,ed,tertiary,1487
1,2020-04-17,lebensz,7.57,0.16,7.89,7.25,ed,primary,1510
1,2020-04-17,lebensz,7.6,0.11,7.82,7.38,ed,Lehre,1510
1,2020-04-17,lebensz,7.48,0.18,7.83,7.13,ed,secondary,1510
1,2020-04-17,lebensz,7.46,0.26,7.96,6.95,ed,tertiary,1510
1,2020-04-25,lebensz,7.81,0.16,8.13,7.49,ed,primary,1495
1,2020-04-25,lebensz,7.69,0.11,7.92,7.47,ed,Lehre,1495
1,2020-04-25,lebensz,7.8,0.17,8.13,7.47,ed,secondary,1495
1,2020-04-25,lebensz,7.98,0.23,8.42,7.54,ed,tertiary,1495
1,2020-05-03,lebensz,7.5,0.18,7.85,7.14,ed,primary,1536
1,2020-05-03,lebensz,7.56,0.11,7.78,7.34,ed,Lehre,1536
1,2020-05-03,lebensz,7.73,0.17,8.07,7.4,ed,secondary,1536
1,2020-05-03,lebensz,7.7,0.25,8.18,7.22,ed,tertiary,1536
1,2020-05-09,lebensz,7.58,0.18,7.94,7.23,ed,primary,1493
1,2020-05-09,lebensz,7.93,0.11,8.15,7.72,ed,Lehre,1493
1,2020-05-09,lebensz,7.91,0.18,8.26,7.56,ed,secondary,1493
1,2020-05-09,lebensz,7.77,0.24,8.25,7.3,ed,tertiary,1493
1,2020-05-16,lebensz,7.62,0.17,7.96,7.29,ed,primary,1479
1,2020-05-16,lebensz,7.59,0.11,7.81,7.37,ed,Lehre,1479
1,2020-05-16,lebensz,8.07,0.16,8.38,7.75,ed,secondary,1479
1,2020-05-16,lebensz,7.9,0.24,8.36,7.44,ed,tertiary,1479
1,2020-05-24,lebensz,7.52,0.19,7.88,7.15,ed,primary,1474
1,2020-05-24,lebensz,7.76,0.11,7.98,7.54,ed,Lehre,1474
1,2020-05-24,lebensz,8.18,0.16,8.5,7.86,ed,secondary,1474
1,2020-05-24,lebensz,7.59,0.25,8.08,7.1,ed,tertiary,1474
1,2020-05-29,lebensz,7.42,0.18,7.77,7.07,ed,primary,1483
1,2020-05-29,lebensz,7.9,0.11,8.11,7.69,ed,Lehre,1483
1,2020-05-29,lebensz,8.05,0.17,8.37,7.72,ed,secondary,1483
1,2020-05-29,lebensz,7.93,0.26,8.43,7.43,ed,tertiary,1483
1,2020-06-13,lebensz,7.64,0.17,7.98,7.3,ed,primary,1479
1,2020-06-13,lebensz,7.76,0.11,7.98,7.54,ed,Lehre,1479
1,2020-06-13,lebensz,8.11,0.17,8.44,7.78,ed,secondary,1479
1,2020-06-13,lebensz,7.82,0.26,8.33,7.31,ed,tertiary,1479
1,2020-06-27,lebensz,7.65,0.18,8.01,7.3,ed,primary,1490
1,2020-06-27,lebensz,7.76,0.11,7.97,7.54,ed,Lehre,1490
1,2020-06-27,lebensz,8.32,0.17,8.64,7.99,ed,secondary,1490
1,2020-06-27,lebensz,7.88,0.25,8.37,7.39,ed,tertiary,1490
1,2020-07-11,lebensz,7.74,0.17,8.07,7.4,ed,primary,1499
1,2020-07-11,lebensz,7.83,0.11,8.05,7.62,ed,Lehre,1499
1,2020-07-11,lebensz,8.22,0.17,8.55,7.89,ed,secondary,1499
1,2020-07-11,lebensz,7.79,0.24,8.27,7.32,ed,tertiary,1499
1,2020-08-15,lebensz,8.03,0.17,8.36,7.69,ed,primary,1511
1,2020-08-15,lebensz,7.81,0.11,8.03,7.6,ed,Lehre,1511
1,2020-08-15,lebensz,8.02,0.15,8.32,7.73,ed,secondary,1511
1,2020-08-15,lebensz,8.02,0.23,8.48,7.57,ed,tertiary,1511
1,2020-09-12,lebensz,7.87,0.18,8.21,7.52,ed,primary,1554
1,2020-09-12,lebensz,7.75,0.11,7.97,7.54,ed,Lehre,1554
1,2020-09-12,lebensz,8.09,0.16,8.39,7.78,ed,secondary,1554
1,2020-09-12,lebensz,8.09,0.23,8.54,7.64,ed,tertiary,1554
1,2020-10-17,lebensz,7.76,0.18,8.1,7.41,ed,primary,1634
1,2020-10-17,lebensz,7.68,0.11,7.9,7.47,ed,Lehre,1634
1,2020-10-17,lebensz,8.3,0.15,8.59,8.01,ed,secondary,1634
1,2020-10-17,lebensz,7.95,0.22,8.39,7.51,ed,tertiary,1634
1,2020-11-14,lebensz,7.67,0.17,8.01,7.34,ed,primary,1568
1,2020-11-14,lebensz,7.85,0.1,8.05,7.65,ed,Lehre,1568
1,2020-11-14,lebensz,8.05,0.15,8.36,7.75,ed,secondary,1568
1,2020-11-14,lebensz,7.79,0.23,8.23,7.34,ed,tertiary,1568
1,2020-12-13,lebensz,7.86,0.16,8.18,7.55,ed,primary,1546
1,2020-12-13,lebensz,7.76,0.1,7.97,7.56,ed,Lehre,1546
1,2020-12-13,lebensz,8.05,0.15,8.34,7.77,ed,secondary,1546
1,2020-12-13,lebensz,7.85,0.22,8.29,7.41,ed,tertiary,1546
1,2021-01-16,lebensz,7.62,0.17,7.96,7.29,ed,primary,1581
1,2021-01-16,lebensz,7.58,0.11,7.79,7.36,ed,Lehre,1581
1,2021-01-16,lebensz,7.96,0.16,8.27,7.65,ed,secondary,1581
1,2021-01-16,lebensz,7.89,0.21,8.31,7.47,ed,tertiary,1581
1,2021-02-13,lebensz,7.86,0.16,8.19,7.54,ed,primary,1544
1,2021-02-13,lebensz,7.83,0.1,8.03,7.62,ed,Lehre,1544
1,2021-02-13,lebensz,8.16,0.15,8.45,7.86,ed,secondary,1544
1,2021-02-13,lebensz,8.23,0.19,8.6,7.85,ed,tertiary,1544
1,2021-03-13,lebensz,7.85,0.19,8.22,7.48,ed,primary,1542
1,2021-03-13,lebensz,7.81,0.1,8.01,7.61,ed,Lehre,1542
1,2021-03-13,lebensz,8.28,0.15,8.58,7.99,ed,secondary,1542
1,2021-03-13,lebensz,8.36,0.2,8.75,7.96,ed,tertiary,1542
1,2021-04-16,lebensz,7.95,0.18,8.3,7.61,ed,primary,1501
1,2021-04-16,lebensz,7.87,0.11,8.07,7.66,ed,Lehre,1501
1,2021-04-16,lebensz,7.96,0.16,8.29,7.64,ed,secondary,1501
1,2021-04-16,lebensz,7.08,0.2,7.47,6.69,ed,tertiary,1501
1,2021-05-22,lebensz,7.94,0.18,8.29,7.58,ed,primary,1468
1,2021-05-22,lebensz,7.63,0.12,7.86,7.4,ed,Lehre,1468
1,2021-05-22,lebensz,8.21,0.15,8.51,7.91,ed,secondary,1468
1,2021-05-22,lebensz,8.17,0.2,8.55,7.78,ed,tertiary,1468
1,2021-06-26,lebensz,7.89,0.18,8.24,7.54,ed,primary,1479
1,2021-06-26,lebensz,7.79,0.11,8.01,7.58,ed,Lehre,1479
1,2021-06-26,lebensz,8.26,0.15,8.55,7.96,ed,secondary,1479
1,2021-06-26,lebensz,8.18,0.21,8.6,7.76,ed,tertiary,1479
2,2020-03-28,ges_per_gefahr,1.89,0.07,2.03,1.75,ed,primary,1534
2,2020-03-28,ges_per_gefahr,2.08,0.05,2.17,1.99,ed,Lehre,1534
2,2020-03-28,ges_per_gefahr,1.68,0.06,1.8,1.55,ed,secondary,1534
2,2020-03-28,ges_per_gefahr,1.6,0.08,1.75,1.45,ed,tertiary,1534
2,2020-03-28,ges_pub_gefahr,2.66,0.06,2.77,2.55,ed,primary,1534
2,2020-03-28,ges_pub_gefahr,2.81,0.04,2.88,2.74,ed,Lehre,1534
2,2020-03-28,ges_pub_gefahr,2.64,0.05,2.74,2.54,ed,secondary,1534
2,2020-03-28,ges_pub_gefahr,2.53,0.08,2.68,2.38,ed,tertiary,1534
2,2020-04-04,ges_per_gefahr,1.78,0.07,1.91,1.64,ed,primary,1547
2,2020-04-04,ges_per_gefahr,1.95,0.04,2.03,1.86,ed,Lehre,1547
2,2020-04-04,ges_per_gefahr,1.68,0.06,1.8,1.55,ed,secondary,1547
2,2020-04-04,ges_per_gefahr,1.56,0.08,1.73,1.39,ed,tertiary,1547
2,2020-04-04,ges_pub_gefahr,2.49,0.06,2.6,2.38,ed,primary,1548
2,2020-04-04,ges_pub_gefahr,2.62,0.04,2.69,2.55,ed,Lehre,1548
2,2020-04-04,ges_pub_gefahr,2.48,0.05,2.58,2.37,ed,secondary,1548
2,2020-04-04,ges_pub_gefahr,2.42,0.07,2.55,2.29,ed,tertiary,1548
2,2020-04-11,ges_per_gefahr,1.64,0.07,1.77,1.51,ed,primary,1490
2,2020-04-11,ges_per_gefahr,1.76,0.04,1.84,1.67,ed,Lehre,1490
2,2020-04-11,ges_per_gefahr,1.55,0.06,1.68,1.42,ed,secondary,1490
2,2020-04-11,ges_per_gefahr,1.49,0.08,1.65,1.33,ed,tertiary,1490
2,2020-04-11,ges_pub_gefahr,2.4,0.05,2.51,2.3,ed,primary,1489
2,2020-04-11,ges_pub_gefahr,2.44,0.03,2.51,2.38,ed,Lehre,1489
2,2020-04-11,ges_pub_gefahr,2.34,0.05,2.45,2.24,ed,secondary,1489
2,2020-04-11,ges_pub_gefahr,2.28,0.07,2.42,2.14,ed,tertiary,1489
2,2020-04-17,ges_per_gefahr,1.51,0.07,1.65,1.38,ed,primary,1521
2,2020-04-17,ges_per_gefahr,1.63,0.04,1.72,1.55,ed,Lehre,1521
2,2020-04-17,ges_per_gefahr,1.44,0.06,1.56,1.32,ed,secondary,1521
2,2020-04-17,ges_per_gefahr,1.32,0.08,1.48,1.16,ed,tertiary,1521
2,2020-04-17,ges_pub_gefahr,2.3,0.06,2.41,2.19,ed,primary,1519
2,2020-04-17,ges_pub_gefahr,2.24,0.03,2.31,2.18,ed,Lehre,1519
2,2020-04-17,ges_pub_gefahr,2.23,0.05,2.33,2.12,ed,secondary,1519
2,2020-04-17,ges_pub_gefahr,2.14,0.07,2.27,2,ed,tertiary,1519
2,2020-04-25,ges_per_gefahr,1.49,0.07,1.63,1.35,ed,primary,1499
2,2020-04-25,ges_per_gefahr,1.51,0.04,1.59,1.42,ed,Lehre,1499
2,2020-04-25,ges_per_gefahr,1.31,0.06,1.43,1.19,ed,secondary,1499
2,2020-04-25,ges_per_gefahr,1.2,0.09,1.37,1.03,ed,tertiary,1499
2,2020-04-25,ges_pub_gefahr,2.13,0.06,2.25,2.02,ed,primary,1499
2,2020-04-25,ges_pub_gefahr,2.18,0.04,2.25,2.11,ed,Lehre,1499
2,2020-04-25,ges_pub_gefahr,2.11,0.05,2.22,2.01,ed,secondary,1499
2,2020-04-25,ges_pub_gefahr,1.96,0.07,2.1,1.81,ed,tertiary,1499
2,2020-05-03,ges_per_gefahr,1.32,0.06,1.45,1.2,ed,primary,1538
2,2020-05-03,ges_per_gefahr,1.43,0.04,1.51,1.34,ed,Lehre,1538
2,2020-05-03,ges_per_gefahr,1.22,0.06,1.34,1.11,ed,secondary,1538
2,2020-05-03,ges_per_gefahr,1.09,0.07,1.23,0.94,ed,tertiary,1538
2,2020-05-03,ges_pub_gefahr,2.02,0.06,2.12,1.91,ed,primary,1537
2,2020-05-03,ges_pub_gefahr,2.07,0.04,2.14,1.99,ed,Lehre,1537
2,2020-05-03,ges_pub_gefahr,1.96,0.05,2.06,1.86,ed,secondary,1537
2,2020-05-03,ges_pub_gefahr,1.89,0.07,2.03,1.76,ed,tertiary,1537
2,2020-05-09,ges_per_gefahr,1.23,0.07,1.36,1.1,ed,primary,1507
2,2020-05-09,ges_per_gefahr,1.22,0.04,1.3,1.13,ed,Lehre,1507
2,2020-05-09,ges_per_gefahr,1.14,0.06,1.25,1.02,ed,secondary,1507
2,2020-05-09,ges_per_gefahr,1.01,0.08,1.16,0.85,ed,tertiary,1507
2,2020-05-09,ges_pub_gefahr,1.93,0.06,2.04,1.82,ed,primary,1505
2,2020-05-09,ges_pub_gefahr,1.91,0.04,1.98,1.83,ed,Lehre,1505
2,2020-05-09,ges_pub_gefahr,1.78,0.05,1.88,1.68,ed,secondary,1505
2,2020-05-09,ges_pub_gefahr,1.8,0.08,1.96,1.65,ed,tertiary,1505
2,2020-05-16,ges_per_gefahr,1.18,0.07,1.32,1.04,ed,primary,1485
2,2020-05-16,ges_per_gefahr,1.19,0.04,1.28,1.11,ed,Lehre,1485
2,2020-05-16,ges_per_gefahr,1.08,0.06,1.2,0.97,ed,secondary,1485
2,2020-05-16,ges_per_gefahr,2.09,0.08,2.24,1.94,ed,tertiary,1485
2,2020-05-16,ges_pub_gefahr,1.81,0.06,1.92,1.69,ed,primary,1485
2,2020-05-16,ges_pub_gefahr,1.82,0.04,1.89,1.74,ed,Lehre,1485
2,2020-05-16,ges_pub_gefahr,1.7,0.05,1.8,1.6,ed,secondary,1485
2,2020-05-16,ges_pub_gefahr,1.81,0.07,1.95,1.68,ed,tertiary,1485
2,2020-05-24,ges_per_gefahr,1.18,0.07,1.31,1.04,ed,primary,1485
2,2020-05-24,ges_per_gefahr,1.15,0.04,1.24,1.07,ed,Lehre,1485
2,2020-05-24,ges_per_gefahr,1.02,0.06,1.14,0.91,ed,secondary,1485
2,2020-05-24,ges_per_gefahr,1.04,0.08,1.2,0.88,ed,tertiary,1485
2,2020-05-24,ges_pub_gefahr,1.81,0.06,1.94,1.69,ed,primary,1484
2,2020-05-24,ges_pub_gefahr,1.83,0.04,1.91,1.76,ed,Lehre,1484
2,2020-05-24,ges_pub_gefahr,1.68,0.06,1.79,1.57,ed,secondary,1484
2,2020-05-24,ges_pub_gefahr,1.74,0.08,1.9,1.58,ed,tertiary,1484
2,2020-05-29,ges_per_gefahr,1.09,0.07,1.22,0.96,ed,primary,1481
2,2020-05-29,ges_per_gefahr,1.12,0.04,1.2,1.03,ed,Lehre,1481
2,2020-05-29,ges_per_gefahr,0.94,0.06,1.06,0.83,ed,secondary,1481
2,2020-05-29,ges_per_gefahr,1.02,0.08,1.19,0.85,ed,tertiary,1481
2,2020-05-29,ges_pub_gefahr,1.67,0.06,1.78,1.55,ed,primary,1483
2,2020-05-29,ges_pub_gefahr,1.71,0.04,1.78,1.63,ed,Lehre,1483
2,2020-05-29,ges_pub_gefahr,1.64,0.06,1.76,1.52,ed,secondary,1483
2,2020-05-29,ges_pub_gefahr,1.57,0.07,1.71,1.42,ed,tertiary,1483
2,2020-06-13,ges_per_gefahr,1.12,0.07,1.26,0.98,ed,primary,1498
2,2020-06-13,ges_per_gefahr,1.08,0.04,1.16,0.99,ed,Lehre,1498
2,2020-06-13,ges_per_gefahr,0.98,0.06,1.1,0.87,ed,secondary,1498
2,2020-06-13,ges_per_gefahr,1.07,0.09,1.24,0.9,ed,tertiary,1498
2,2020-06-13,ges_pub_gefahr,1.72,0.06,1.84,1.59,ed,primary,1498
2,2020-06-13,ges_pub_gefahr,1.73,0.04,1.81,1.65,ed,Lehre,1498
2,2020-06-13,ges_pub_gefahr,1.66,0.06,1.77,1.54,ed,secondary,1498
2,2020-06-13,ges_pub_gefahr,1.68,0.08,1.84,1.51,ed,tertiary,1498
2,2020-06-27,ges_per_gefahr,1.25,0.07,1.38,1.11,ed,primary,1505
2,2020-06-27,ges_per_gefahr,1.32,0.04,1.4,1.23,ed,Lehre,1505
2,2020-06-27,ges_per_gefahr,1.13,0.06,1.25,1.01,ed,secondary,1505
2,2020-06-27,ges_per_gefahr,1.14,0.08,1.3,0.97,ed,tertiary,1505
2,2020-06-27,ges_pub_gefahr,1.94,0.06,2.06,1.83,ed,primary,1506
2,2020-06-27,ges_pub_gefahr,2,0.04,2.08,1.93,ed,Lehre,1506
2,2020-06-27,ges_pub_gefahr,1.83,0.06,1.95,1.72,ed,secondary,1506
2,2020-06-27,ges_pub_gefahr,1.85,0.08,2.01,1.7,ed,tertiary,1506
2,2020-07-11,ges_per_gefahr,1.4,0.07,1.54,1.26,ed,primary,1515
2,2020-07-11,ges_per_gefahr,1.4,0.04,1.49,1.32,ed,Lehre,1515
2,2020-07-11,ges_per_gefahr,1.28,0.06,1.41,1.16,ed,secondary,1515
2,2020-07-11,ges_per_gefahr,1.38,0.09,1.54,1.21,ed,tertiary,1515
2,2020-07-11,ges_pub_gefahr,2.07,0.06,2.19,1.95,ed,primary,1514
2,2020-07-11,ges_pub_gefahr,2.17,0.04,2.25,2.1,ed,Lehre,1514
2,2020-07-11,ges_pub_gefahr,1.97,0.06,2.09,1.85,ed,secondary,1514
2,2020-07-11,ges_pub_gefahr,1.98,0.07,2.12,1.83,ed,tertiary,1514
2,2020-08-15,ges_per_gefahr,1.46,0.07,1.59,1.32,ed,primary,1531
2,2020-08-15,ges_per_gefahr,1.48,0.05,1.57,1.39,ed,Lehre,1531
2,2020-08-15,ges_per_gefahr,1.35,0.06,1.47,1.23,ed,secondary,1531
2,2020-08-15,ges_per_gefahr,1.52,0.08,1.67,1.36,ed,tertiary,1531
2,2020-08-15,ges_pub_gefahr,2.12,0.07,2.25,1.99,ed,primary,1530
2,2020-08-15,ges_pub_gefahr,2.19,0.04,2.27,2.1,ed,Lehre,1530
2,2020-08-15,ges_pub_gefahr,1.98,0.06,2.1,1.86,ed,secondary,1530
2,2020-08-15,ges_pub_gefahr,2.03,0.07,2.17,1.88,ed,tertiary,1530
2,2020-09-12,ges_per_gefahr,1.49,0.07,1.63,1.35,ed,primary,1566
2,2020-09-12,ges_per_gefahr,1.55,0.04,1.63,1.46,ed,Lehre,1566
2,2020-09-12,ges_per_gefahr,1.4,0.06,1.52,1.27,ed,secondary,1566
2,2020-09-12,ges_per_gefahr,1.53,0.08,1.69,1.38,ed,tertiary,1566
2,2020-09-12,ges_pub_gefahr,2.17,0.06,2.29,2.05,ed,primary,1566
2,2020-09-12,ges_pub_gefahr,2.25,0.04,2.33,2.17,ed,Lehre,1566
2,2020-09-12,ges_pub_gefahr,2.14,0.06,2.26,2.02,ed,secondary,1566
2,2020-09-12,ges_pub_gefahr,2.2,0.08,2.35,2.05,ed,tertiary,1566
2,2020-10-17,ges_per_gefahr,1.56,0.07,1.69,1.43,ed,primary,1652
2,2020-10-17,ges_per_gefahr,1.6,0.04,1.69,1.52,ed,Lehre,1652
2,2020-10-17,ges_per_gefahr,1.43,0.06,1.54,1.31,ed,secondary,1652
2,2020-10-17,ges_per_gefahr,1.59,0.08,1.74,1.44,ed,tertiary,1652
2,2020-10-17,ges_pub_gefahr,2.39,0.06,2.51,2.26,ed,primary,1655
2,2020-10-17,ges_pub_gefahr,2.35,0.04,2.43,2.27,ed,Lehre,1655
2,2020-10-17,ges_pub_gefahr,2.2,0.06,2.31,2.08,ed,secondary,1655
2,2020-10-17,ges_pub_gefahr,2.19,0.08,2.35,2.04,ed,tertiary,1655
2,2020-11-14,ges_per_gefahr,1.75,0.08,1.9,1.6,ed,primary,1584
2,2020-11-14,ges_per_gefahr,1.75,0.04,1.84,1.67,ed,Lehre,1584
2,2020-11-14,ges_per_gefahr,1.66,0.07,1.79,1.53,ed,secondary,1584
2,2020-11-14,ges_per_gefahr,1.81,0.08,1.97,1.66,ed,tertiary,1584
2,2020-11-14,ges_pub_gefahr,2.64,0.07,2.77,2.51,ed,primary,1583
2,2020-11-14,ges_pub_gefahr,2.62,0.04,2.71,2.54,ed,Lehre,1583
2,2020-11-14,ges_pub_gefahr,2.51,0.06,2.63,2.39,ed,secondary,1583
2,2020-11-14,ges_pub_gefahr,2.62,0.07,2.76,2.48,ed,tertiary,1583
2,2020-12-13,ges_per_gefahr,1.59,0.07,1.73,1.45,ed,primary,1553
2,2020-12-13,ges_per_gefahr,1.55,0.04,1.64,1.47,ed,Lehre,1553
2,2020-12-13,ges_per_gefahr,1.45,0.07,1.57,1.32,ed,secondary,1553
2,2020-12-13,ges_per_gefahr,1.51,0.08,1.67,1.35,ed,tertiary,1553
2,2020-12-13,ges_pub_gefahr,2.43,0.06,2.56,2.3,ed,primary,1554
2,2020-12-13,ges_pub_gefahr,2.38,0.04,2.46,2.3,ed,Lehre,1554
2,2020-12-13,ges_pub_gefahr,2.3,0.06,2.41,2.19,ed,secondary,1554
2,2020-12-13,ges_pub_gefahr,2.36,0.07,2.5,2.22,ed,tertiary,1554
2,2021-01-16,ges_per_gefahr,1.62,0.07,1.76,1.49,ed,primary,1599
2,2021-01-16,ges_per_gefahr,1.58,0.04,1.66,1.5,ed,Lehre,1599
2,2021-01-16,ges_per_gefahr,1.52,0.06,1.65,1.39,ed,secondary,1599
2,2021-01-16,ges_per_gefahr,1.6,0.08,1.75,1.45,ed,tertiary,1599
2,2021-01-16,ges_pub_gefahr,2.41,0.06,2.53,2.28,ed,primary,1603
2,2021-01-16,ges_pub_gefahr,2.34,0.04,2.42,2.26,ed,Lehre,1603
2,2021-01-16,ges_pub_gefahr,2.3,0.06,2.42,2.18,ed,secondary,1603
2,2021-01-16,ges_pub_gefahr,2.36,0.07,2.5,2.21,ed,tertiary,1603
2,2021-02-13,ges_per_gefahr,1.48,0.07,1.6,1.35,ed,primary,1562
2,2021-02-13,ges_per_gefahr,1.49,0.04,1.58,1.41,ed,Lehre,1562
2,2021-02-13,ges_per_gefahr,1.44,0.06,1.56,1.31,ed,secondary,1562
2,2021-02-13,ges_per_gefahr,1.59,0.08,1.75,1.43,ed,tertiary,1562
2,2021-02-13,ges_pub_gefahr,2.28,0.06,2.4,2.16,ed,primary,1562
2,2021-02-13,ges_pub_gefahr,2.2,0.04,2.29,2.12,ed,Lehre,1562
2,2021-02-13,ges_pub_gefahr,2.19,0.06,2.31,2.07,ed,secondary,1562
2,2021-02-13,ges_pub_gefahr,2.34,0.07,2.48,2.19,ed,tertiary,1562
2,2021-03-13,ges_per_gefahr,1.44,0.08,1.59,1.29,ed,primary,1561
2,2021-03-13,ges_per_gefahr,1.48,0.04,1.56,1.4,ed,Lehre,1561
2,2021-03-13,ges_per_gefahr,1.44,0.06,1.57,1.32,ed,secondary,1561
2,2021-03-13,ges_per_gefahr,1.45,0.08,1.6,1.29,ed,tertiary,1561
2,2021-03-13,ges_pub_gefahr,2.28,0.07,2.42,2.13,ed,primary,1560
2,2021-03-13,ges_pub_gefahr,2.28,0.04,2.36,2.2,ed,Lehre,1560
2,2021-03-13,ges_pub_gefahr,2.21,0.06,2.34,2.09,ed,secondary,1560
2,2021-03-13,ges_pub_gefahr,2.33,0.07,2.47,2.19,ed,tertiary,1560
2,2021-04-16,ges_per_gefahr,1.39,0.08,1.55,1.23,ed,primary,1514
2,2021-04-16,ges_per_gefahr,1.47,0.05,1.56,1.38,ed,Lehre,1514
2,2021-04-16,ges_per_gefahr,1.41,0.06,1.54,1.28,ed,secondary,1514
2,2021-04-16,ges_per_gefahr,1.5,0.07,1.64,1.35,ed,tertiary,1514
2,2021-04-16,ges_pub_gefahr,2.09,0.07,2.23,1.94,ed,primary,1514
2,2021-04-16,ges_pub_gefahr,2.19,0.04,2.27,2.11,ed,Lehre,1514
2,2021-04-16,ges_pub_gefahr,2.15,0.06,2.27,2.03,ed,secondary,1514
2,2021-04-16,ges_pub_gefahr,2.26,0.07,2.39,2.13,ed,tertiary,1514
2,2021-05-22,ges_per_gefahr,1.2,0.07,1.34,1.06,ed,primary,1488
2,2021-05-22,ges_per_gefahr,1.18,0.04,1.26,1.1,ed,Lehre,1488
2,2021-05-22,ges_per_gefahr,1.14,0.06,1.26,1.02,ed,secondary,1488
2,2021-05-22,ges_per_gefahr,1.22,0.08,1.37,1.08,ed,tertiary,1488
2,2021-05-22,ges_pub_gefahr,1.86,0.07,1.99,1.73,ed,primary,1488
2,2021-05-22,ges_pub_gefahr,1.84,0.04,1.91,1.76,ed,Lehre,1488
2,2021-05-22,ges_pub_gefahr,1.89,0.06,2.01,1.78,ed,secondary,1488
2,2021-05-22,ges_pub_gefahr,1.86,0.07,1.99,1.72,ed,tertiary,1488
2,2021-06-26,ges_per_gefahr,1.14,0.07,1.28,1,ed,primary,1497
2,2021-06-26,ges_per_gefahr,1.05,0.04,1.13,0.97,ed,Lehre,1497
2,2021-06-26,ges_per_gefahr,1.07,0.06,1.2,0.95,ed,secondary,1497
2,2021-06-26,ges_per_gefahr,1.15,0.08,1.31,0.99,ed,tertiary,1497
2,2021-06-26,ges_pub_gefahr,1.78,0.06,1.9,1.66,ed,primary,1493
